Date,Subjectivity,Objectivity,Positive,Negative,Neutral,Label
2016-02-12,40.0,60.0,20.0,20.0,60.0,1
2016-02-16,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,1
2016-02-17,33.3333333333,66.6666666667,16.6666666667,16.6666666667,66.6666666667,1
2016-02-18,57.1428571429,42.8571428571,0.0,57.1428571429,42.8571428571,0
2016-02-19,100.0,0.0,33.3333333333,66.6666666667,0.0,0
2016-02-22,60.0,40.0,20.0,40.0,40.0,1
2016-02-23,100.0,0.0,0.0,100.0,0.0,0
2016-02-24,62.5,37.5,12.5,50.0,37.5,1
2016-02-25,100.0,0.0,0.0,100.0,0.0,1
2016-02-26,100.0,0.0,25.0,75.0,0.0,0
2016-02-29,80.0,20.0,0.0,80.0,20.0,0
2016-03-01,33.3333333333,66.6666666667,0.0,33.3333333333,66.6666666667,1
2016-03-02,50.0,50.0,25.0,25.0,50.0,1
2016-03-03,75.0,25.0,25.0,50.0,25.0,1
2016-03-04,50.0,50.0,0.0,50.0,50.0,1
2016-03-07,33.3333333333,66.6666666667,0.0,33.3333333333,66.6666666667,1
2016-03-08,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,0
2016-03-09,100.0,0.0,33.3333333333,66.6666666667,0.0,1
2016-03-10,71.4285714286,28.5714285714,0.0,71.4285714286,28.5714285714,0
2016-03-11,80.0,20.0,0.0,80.0,20.0,1
2016-03-14,57.1428571429,42.8571428571,28.5714285714,28.5714285714,42.8571428571,1
2016-03-15,50.0,50.0,0.0,50.0,50.0,1
2016-03-16,25.0,75.0,0.0,25.0,75.0,1
2016-03-17,40.0,60.0,20.0,20.0,60.0,1
2016-03-18,50.0,50.0,12.5,37.5,50.0,1
2016-03-21,28.5714285714,71.4285714286,14.2857142857,14.2857142857,71.4285714286,1
2016-03-22,100.0,0.0,0.0,100.0,0.0,0
2016-03-23,80.0,20.0,40.0,40.0,20.0,0
2016-03-24,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,1
2016-03-28,100.0,0.0,0.0,100.0,0.0,1
2016-03-29,40.0,60.0,0.0,40.0,60.0,1
2016-03-30,33.3333333333,66.6666666667,16.6666666667,16.6666666667,66.6666666667,1
2016-03-31,42.8571428571,57.1428571429,28.5714285714,14.2857142857,57.1428571429,0
2016-04-01,100.0,0.0,50.0,50.0,0.0,1
2016-04-04,60.0,40.0,20.0,40.0,40.0,0
2016-04-05,60.0,40.0,20.0,40.0,40.0,0
2016-04-06,0.0,100.0,0.0,0.0,100.0,1
2016-04-07,100.0,0.0,0.0,100.0,0.0,0
2016-04-08,60.0,40.0,20.0,40.0,40.0,1
2016-04-11,100.0,0.0,50.0,50.0,0.0,0
2016-04-12,66.6666666667,33.3333333333,50.0,16.6666666667,33.3333333333,1
2016-04-13,100.0,0.0,20.0,80.0,0.0,1
2016-04-14,80.0,20.0,60.0,20.0,20.0,1
2016-04-15,50.0,50.0,0.0,50.0,50.0,0
2016-04-18,75.0,25.0,50.0,25.0,25.0,1
2016-04-19,100.0,0.0,50.0,50.0,0.0,1
2016-04-20,100.0,0.0,100.0,0.0,0.0,1
2016-04-21,25.0,75.0,12.5,12.5,75.0,0
2016-04-22,100.0,0.0,75.0,25.0,0.0,1
2016-04-25,83.3333333333,16.6666666667,33.3333333333,50.0,16.6666666667,0
2016-04-26,75.0,25.0,0.0,75.0,25.0,1
2016-04-27,50.0,50.0,0.0,50.0,50.0,1
2016-04-28,88.8888888889,11.1111111111,44.4444444444,44.4444444444,11.1111111111,0
2016-04-29,50.0,50.0,0.0,50.0,50.0,0
2016-05-02,57.1428571429,42.8571428571,0.0,57.1428571429,42.8571428571,1
2016-05-03,60.0,40.0,20.0,40.0,40.0,0
2016-05-04,66.6666666667,33.3333333333,16.6666666667,50.0,33.3333333333,0
2016-05-05,80.0,20.0,40.0,40.0,20.0,1
2016-05-06,50.0,50.0,0.0,50.0,50.0,1
2016-05-09,100.0,0.0,0.0,100.0,0.0,0
2016-05-10,66.6666666667,33.3333333333,16.6666666667,50.0,33.3333333333,1
2016-05-11,60.0,40.0,60.0,0.0,40.0,0
2016-05-12,71.4285714286,28.5714285714,28.5714285714,42.8571428571,28.5714285714,1
2016-05-13,100.0,0.0,0.0,100.0,0.0,0
2016-05-16,71.4285714286,28.5714285714,14.2857142857,57.1428571429,28.5714285714,1
2016-05-17,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,0
2016-05-18,71.4285714286,28.5714285714,28.5714285714,42.8571428571,28.5714285714,0
2016-05-19,100.0,0.0,25.0,75.0,0.0,0
2016-05-20,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,1
2016-05-23,100.0,0.0,57.1428571429,42.8571428571,0.0,0
2016-05-24,83.3333333333,16.6666666667,16.6666666667,66.6666666667,16.6666666667,1
2016-05-25,66.6666666667,33.3333333333,33.3333333333,33.3333333333,33.3333333333,1
2016-05-26,100.0,0.0,60.0,40.0,0.0,0
2016-05-27,60.0,40.0,20.0,40.0,40.0,1
2016-05-31,100.0,0.0,50.0,50.0,0.0,0
2016-06-01,75.0,25.0,37.5,37.5,25.0,1
2016-06-02,87.5,12.5,37.5,50.0,12.5,1
2016-06-03,80.0,20.0,60.0,20.0,20.0,0
2016-06-06,100.0,0.0,0.0,100.0,0.0,1
2016-06-07,25.0,75.0,0.0,25.0,75.0,1
2016-06-08,100.0,0.0,50.0,50.0,0.0,1
2016-06-09,40.0,60.0,20.0,20.0,60.0,0
2016-06-10,55.5555555556,44.4444444444,22.2222222222,33.3333333333,44.4444444444,0
2016-06-13,100.0,0.0,100.0,0.0,0.0,0
2016-06-14,100.0,0.0,0.0,100.0,0.0,0
2016-06-15,50.0,50.0,16.6666666667,33.3333333333,50.0,0
2016-06-16,75.0,25.0,0.0,75.0,25.0,1
2016-06-17,100.0,0.0,0.0,100.0,0.0,0
2016-06-20,50.0,50.0,0.0,50.0,50.0,1
2016-06-21,66.6666666667,33.3333333333,0.0,66.6666666667,33.3333333333,1
2016-06-22,71.4285714286,28.5714285714,28.5714285714,42.8571428571,28.5714285714,0
2016-06-23,100.0,0.0,0.0,100.0,0.0,1
2016-06-24,50.0,50.0,33.3333333333,16.6666666667,50.0,0
2016-06-27,33.3333333333,66.6666666667,16.6666666667,16.6666666667,66.6666666667,0
2016-06-28,42.8571428571,57.1428571429,0.0,42.8571428571,57.1428571429,1
2016-06-29,80.0,20.0,0.0,80.0,20.0,1
2016-06-30,100.0,0.0,100.0,0.0,0.0,1
2016-07-01,60.0,40.0,0.0,60.0,40.0,1
